word_segment,times,co
笑道好姐姐,13,241.75
笑道我也不,5,219.77272727272728
笑道我知道,6,25.855614973262032
笑道我说你,11,439.54545454545456
笑道既这么,7,221.20915032679738
笑道既这样,11,179.07407407407408
笑道是了是,6,1611.6666666666667
笑道正是呢,8,1208.75
笑道老太太,20,14.311084800947166
笑道老祖宗,9,690.7142857142857
笑道虽如此,8,604.375
笑道这也是,5,302.1875
笑道这会子,5,75.546875
笑道这倒是,5,151.09375
笑道这就是,5,302.1875
笑道这是那,6,302.1875
笑道这有什,6,879.0909090909091
笑道阿弥陀,7,1381.4285714285713
第一百一十,10,967.0
答应了一声,13,284.4117647058824
答应了个是,5,86.33928571428571
答应了几个,5,276.2857142857143
答应了出去,6,276.2857142857143
答应了出来,6,66.30857142857143
答应几个是,5,604.375
答应着出来,11,146.71724137931034
答应着去了,18,117.68762677484787
算不得什么,8,1208.75
紫鹃道姑娘,10,967.0
红了脸笑道,6,1611.6666666666667
细的告诉了,5,1934.0
细细的告诉,9,690.7142857142857
罢一面说一,7,122.40506329113924
罢了凤姐道,7,805.8333333333334
罢了宝玉道,5,153.4920634920635
罢了王夫人,7,21.646945954589064
罢凤姐笑道,7,153.4920634920635
罢宝玉听了,9,44.4030612244898
罢宝玉听说,6,126.1304347826087
罢宝玉道我,5,50.364583333333336
老太太和太,5,40.63025210084034
老太太和姑,5,967.0
老太太太太,82,39.794238683127574
老太太屋里,14,49.33673469387755
老太太怎么,6,42.22707423580786
老太太打发,6,386.8
老太太放心,5,439.54545454545456
老太太的事,14,98.24383164005806
老太太的福,5,371.9230769230769
老太太的话,7,18.20602474448628
老太太知道,6,40.63025210084034
老太太老爷,7,805.8333333333334
老太太说了,5,40.63025210084034
老太太跟前,17,333.44827586206895
老太太身上,9,322.3333333333333
老太太那边,19,69.07142857142857
老太太那里,19,24.668367346938776
老太太高兴,7,1381.4285714285713
老爷太太们,5,690.7142857142857
脸上过不去,6,1611.6666666666667
至怡红院中,7,805.8333333333334
至贾母房中,7,402.9166666666667
至贾母这边,5,251.82291666666666
薛姨妈听了,16,112.44186046511628
薛姨妈和宝,5,201.45833333333334
薛姨妈宝钗,9,268.6111111111111
薛姨妈李婶,7,1381.4285714285713
薛姨妈笑道,23,112.44186046511628
薛姨妈薛姨,5,967.0
薛姨妈道你,11,112.44186046511628
薛姨妈道我,10,112.44186046511628
袭人冷笑道,5,268.6111111111111
袭人听了这,7,125.35185185185185
袭人笑道他,6,402.9166666666667
袭人笑道你,10,268.6111111111111
袭人笑道我,8,268.6111111111111
要知端的下,9,254.47368421052633
要知端的且,22,254.47368421052633
要知端详且,7,254.47368421052633
要说话只见,5,1934.0
见一个小丫,12,805.8333333333334
见一个老婆,5,1934.0
见了王夫人,8,15.425722831505484
见了薛姨妈,5,210.2173913043478
见他们来了,5,1934.0
见周瑞家的,12,151.09375
见宝玉来了,9,690.7142857142857
见宝玉进来,5,690.7142857142857
见林之孝家,5,537.2222222222222
见贾母王夫,6,239.7520661157025
见贾琏进来,5,879.0909090909091
见这般光景,8,743.8461538461538
觉不好意思,5,604.375
觉滴下泪来,7,1381.4285714285713
解正文第一,21,89.53703703703704
解正文第七,9,89.53703703703704
解正文第三,11,89.53703703703704
解正文第九,10,89.53703703703704
解正文第二,8,89.53703703703704
解正文第五,11,89.53703703703704
解正文第八,10,89.53703703703704
解正文第六,9,89.53703703703704
解正文第十,8,89.53703703703704
解正文第四,11,89.53703703703704
话下且说贾,5,604.375
话下如今且,6,1611.6666666666667
话下这里贾,5,604.375
话也说不出,5,1934.0
话说了一遍,17,322.3333333333333
话说林黛玉,5,358.14814814814815
话述了一遍,6,322.3333333333333
详且听下回,8,219.77272727272728
语未了只听,10,333.44827586206895
语未了只见,19,333.44827586206895
说不出话来,9,1074.4444444444443
说了一会子,6,126.1304347826087
说了一回话,10,420.4347826086956
说了一回闲,7,568.8235294117648
说了两句话,5,386.8
说了些闲话,6,743.8461538461538
说了几句话,12,386.8
说什么宝玉,5,460.4761904761905
说琏二奶奶,5,358.14814814814815
说的众人都,10,967.0
说的是什么,11,92.98076923076923
说的满屋里,5,371.9230769230769
说着一迳去,7,1381.4285714285713
说着便起身,11,879.0909090909091
说着又哭起,6,1611.6666666666667
说着只听外,6,1611.6666666666667
说着只见一,7,322.3333333333333
说着只见宝,7,322.3333333333333
说着只见贾,10,214.88888888888889
说笑了一回,9,420.4347826086956
说道二奶奶,5,254.47368421052633
说道女儿悲,6,1611.6666666666667
说道老太太,18,28.760740251156644
说道老祖宗,5,690.7142857142857
请了薛姨妈,5,967.0
贾左王右扁,6,1611.6666666666667
贾政听了便,6,164.82954545454547
贾政听了点,5,604.375
贾政听了这,5,49.53893442622951
贾政王夫人,5,6.156098803157627
贾政道你们,5,161.16666666666666
贾政道这是,7,282.0416666666667
贾母与众人,7,1381.4285714285713
贾母听了忙,7,109.88636363636364
贾母听了笑,8,175.8181818181818
贾母听说便,7,87.9090909090909
贾母王夫人,76,34.659498207885306
贾母笑道你,15,34.659498207885306
贾母笑道可,5,83.36206896551724
贾母笑道我,15,34.659498207885306
贾母笑道这,23,21.543006586594345
贾母薛姨妈,11,210.2173913043478
贾母请了安,5,1934.0
贾母这边来,12,805.8333333333334
贾母道你们,7,225.63333333333333
贾母道既这,5,805.8333333333334
贾母邢夫人,5,23.245192307692307
贾珍贾琏贾,6,1611.6666666666667
贾琏笑道你,10,41.86147186147186
贾琏答应了,5,235.85365853658536
贾赦贾政等,5,879.0909090909091
贾赦贾政贾,6,879.0909090909091
起来梳洗了,6,1611.6666666666667
起来王夫人,5,302.1875
起来贾母笑,5,967.0
越发得了意,5,1934.0
跑到这里来,8,1208.75
跟着老太太,12,805.8333333333334
身上不大好,8,1208.75
轻轻的说道,5,1934.0
过贾母王夫,5,199.79338842975207
过贾母这边,6,329.65909090909093
迎春探春惜,7,1381.4285714285713
还不知怎么,6,254.47368421052633
还不知道呢,13,508.94736842105266
还有一件事,6,690.7142857142857
还有一句话,8,508.94736842105266
还有什么不,5,460.4761904761905
这两个婆子,6,879.0909090909091
这么大年纪,13,743.8461538461538
这么说起来,6,508.94736842105266
这些丫头们,6,1611.6666666666667
这些没要紧,5,879.0909090909091
这屋里的人,5,1934.0
这是怎么说,21,371.9230769230769
这是那里的,9,460.4761904761905
这有什么不,5,460.4761904761905
这样一个人,8,743.8461538461538
这样人家的,7,644.6666666666666
这里做什么,5,386.8
这里林黛玉,5,358.14814814814815
这里王夫人,5,83.36206896551724
这里薛姨妈,10,210.2173913043478
连我也不知,5,967.0
述了一遍贾,6,1611.6666666666667
递与宝玉宝,5,1934.0
道了不得了,6,1611.6666666666667
道你不知道,7,94.80392156862744
道你为什么,6,49.845360824742265
道你也不用,8,1208.75
道你们两个,7,130.17307692307693
道你们只管,8,1208.75
道你们听听,5,371.9230769230769
道你们那里,6,99.69072164948453
道你在这里,8,140.14492753623188
道你瞧瞧这,5,1934.0
道你知道我,5,49.845360824742265
道你老人家,7,386.8
道你还不知,6,460.4761904761905
道你这么个,5,690.7142857142857
道你这会子,9,310.82142857142856
道你那里知,5,1934.0
道原来如此,8,1208.75
道可不是我,5,1934.0
道好妹妹你,11,879.0909090909091
道好姐姐你,11,879.0909090909091
道姐姐怎么,5,1934.0
道姑娘怎么,6,1611.6666666666667
道就是这样,5,879.0909090909091
道我也不知,5,143.89880952380952
道我也是这,5,604.375
道我也知道,6,163.89830508474577
道我们奶奶,5,106.03070175438596
道我们姑娘,7,284.4117647058824
道我在这里,5,140.14492753623188
道我就知道,5,163.89830508474577
道我的儿你,8,1208.75
道我知道你,8,163.89830508474577
道我说你是,5,1934.0
道既是这样,6,293.030303030303
道既这么着,18,329.0359168241966
道既这么说,5,333.44827586206895
道昨儿晚上,5,1934.0
道是了是了,5,1934.0
道正是呢我,6,879.0909090909091
道正是这话,5,879.0909090909091
道没有什么,6,210.2173913043478
道糊涂东西,10,967.0
道老太太的,6,64.39511653718091
道老太太说,5,237.00980392156862
道老太太这,6,568.8235294117648
道虽如此说,13,743.8461538461538
道袭人姐姐,6,743.8461538461538
道这个自然,8,1208.75
道这也奇了,6,345.35714285714283
道这也罢了,8,290.82706766917295
道这又奇了,6,805.8333333333334
道这就是了,5,967.0
道这怕什么,5,89.53703703703704
道这是什么,12,24.41919191919192
道这是怎么,12,42.977777777777774
道这是那里,12,63.20261437908497
道这有什么,15,70.58394160583941
道这算什么,5,89.53703703703704
道这话倒是,5,967.0
道这还了得,9,1074.4444444444443
道阿弥陀佛,28,345.35714285714283
邢夫人听了,6,16.399095534200114
邢夫人尤氏,6,1611.6666666666667
邢夫人王夫,33,125.04310344827586
邢夫人笑道,5,17.012667135819846
邢夫人那边,8,70.19963702359347
邢王二夫人,46,210.2173913043478
那些上夜的,5,1934.0
那些女孩子,7,805.8333333333334
那小丫头子,10,179.07407407407408
那里去了宝,5,1934.0
那里有这些,5,879.0909090909091
那里有这样,6,333.44827586206895
那里知道这,13,333.44827586206895
都吓了一跳,5,420.4347826086956
都是一样的,5,1934.0
都是老太太,6,71.1029411764706
都笑了宝玉,5,284.4117647058824
都笑了贾母,7,221.20915032679738
都笑起来了,6,537.2222222222222
里去了宝玉,7,470.06944444444446
里打发人来,5,879.0909090909091
金桂冷笑道,5,345.35714285714283
金桂的母亲,17,439.54545454545456
金陵十二钗,6,1611.6666666666667
长了这么大,5,1934.0
问他作什么,7,1381.4285714285713
问是怎么了,6,1611.6666666666667
问道你怎么,5,879.0909090909091
闹出事来我,5,1934.0
阿弥陀佛这,6,1611.6666666666667
院门前只见,5,1934.0
面说一面便,9,261.35135135135135
面说一面又,6,261.35135135135135
面说一面就,8,261.35135135135135
面说一面拉,7,261.35135135135135
面说一面走,7,261.35135135135135
面说着一面,10,205.74468085106383
鬼鬼祟祟的,9,1074.4444444444443
鸳鸯道凑成,5,1934.0
黛玉冷笑道,7,69.07142857142857
黛玉听了不,5,153.4920634920635
黛玉听了这,10,105.68306010928961
黛玉点点头,6,690.7142857142857
黛玉笑道你,14,35.163636363636364
黛玉笑道我,7,20.574468085106382
黛玉笑道这,11,43.416326530612245
黛玉见宝玉,5,138.14285714285714
黛玉道可不,5,1934.0
