word_segment,times,co
从小儿在,7,7038.428571428572
从来没有,6,782.047619047619
从此以后,10,1539.65625
从此后我,6,1679.625
从老太太,6,6.392759828727131
从那边来,6,1071.0652173913043
从那里说,6,1449.0882352941176
仔细你的,5,9853.8
他一个人,6,414.02521008403363
他两个来,5,4926.9
他两个的,5,2463.45
他为什么,6,14.030090175605126
他们两个,11,31.468993148298686
他们也不,7,40.21959183673469
他们去了,5,20.11800734993875
他们姊妹,13,155.91455696202533
他们收拾,5,4926.9
他们来了,8,201.09795918367348
他们爷儿,5,623.6582278481013
他们知道,5,100.54897959183674
他们进来,7,29.10405063291139
他们那里,8,50.27448979591837
他们闹去,5,623.6582278481013
他作什么,17,46.83103159071848
他做什么,13,42.16570111915734
他几两银,6,1493.0
他出去了,5,317.86451612903227
他在这里,5,6.4043936045755885
他外祖母,5,9853.8
他姊妹们,10,1589.3225806451612
他宝玉笑,5,250.0964467005076
他家的人,6,436.0088495575221
他就是了,11,478.3398058252427
他我也不,5,16.758163265306123
他有什么,7,7.448072562358277
他的东西,8,226.0045871559633
他的名字,6,1970.76
他的手笑,6,1970.76
他的生日,5,985.38
他老人家,7,282.2283142389525
他老子娘,6,3789.923076923077
他说什么,6,75.41173469387755
他这会子,5,300.4207317073171
们一个个,5,9853.8
们不知道,11,128.3046875
们两个人,13,414.02521008403363
们也不好,5,641.5234375
们也不用,6,384.9140625
们也不知,5,105.45590753424658
们从小儿,5,3079.3125
们作什么,6,16.26307971612477
们做什么,5,15.95705402254178
们在外头,6,527.8821428571429
们在这里,14,17.64423298288696
们姊妹们,11,1589.3225806451612
们娘儿两,7,1263.3076923076924
们娘儿们,14,1132.6206896551723
们宝二爷,6,674.917808219178
们家的事,5,232.4009433962264
们家的规,5,4926.9
们庄家人,6,8211.5
们有什么,8,8.37534264040288
们爷儿两,6,3789.923076923077
们的不是,7,97.58998302207131
们的东西,6,226.0045871559633
们的丫头,6,30.44114921223355
们答应了,6,639.8571428571429
们老太太,8,2.1565936771609597
们说什么,5,61.8335843373494
们这些人,14,806.7438596491228
们这会子,7,46.73211382113821
们这几个,6,126.33076923076923
们这样人,12,1094.8666666666666
们这里的,6,115.24912280701754
们那一个,7,123.88038793103448
们那里知,5,1368.5833333333333
们都在这,5,1589.3225806451612
件老太太,5,67.12397820163488
伏侍宝玉,5,4105.75
伏侍老太,7,4105.75
众人不敢,6,483.8199672667758
众人不解,7,3789.923076923077
众人也不,7,55.483108108108105
众人也都,5,82.44477911646587
众人听了,64,92.23166023166023
众人听说,19,100.39800514800515
众人看了,11,123.08857597092891
众人笑道,29,43.437843918158876
众人答应,10,326.28476821192055
众人见他,13,176.59139784946237
众人道你,6,15.852316602316602
众人道我,5,28.822393822393824
众人都不,10,126.81853281853282
众人都在,5,25.191226096737907
众人都笑,47,190.22779922779924
众人都说,15,124.06160819204297
会子怎么,5,9853.8
传进话来,5,9853.8
伤心起来,10,1759.607142857143
伤感起来,6,1759.607142857143
伤起心来,12,2898.176470588235
但只一件,8,6158.625
住儿媳妇,7,1210.1157894736841
住在这里,8,167.36815286624204
何下回分,8,2142.1304347826085
何事下回,6,2142.1304347826085
何尝不是,8,1493.0
何等热闹,5,3284.6
何苦来呢,6,8211.5
作了一个,13,146.63392857142858
作什么呢,15,661.0330948121646
作什么宝,11,547.9868554095045
作什么我,5,572.8953488372093
作什么来,7,1145.7906976744187
作什么贾,5,1145.7906976744187
你一个人,6,414.02521008403363
你不知道,15,96.228515625
你不过是,5,223.95
你两个的,5,4926.9
你为什么,16,14.549723145071983
你也不必,5,1368.5833333333333
你也不用,13,741.3159722222222
你了宝玉,5,1.6225054337087532
你二哥哥,5,1970.76
你什么相,6,4105.75
你们不知,8,192.45703125
你们两个,24,34.113899948069935
你们也不,9,9.203997758266393
你们去罢,6,656.92
你们只管,17,849.4655172413793
你们听听,8,309.8679245283019
你们奶奶,8,138.78591549295774
你们如今,5,566.3103448275862
你们姑娘,11,153.965625
你们娘儿,5,86.07442348008385
你们怎么,6,6.4780750772467295
你们知道,5,4.0347386006289305
你们素日,5,307.93125
你们还不,6,77.46698113207547
你们这些,10,464.8018867924528
你们这样,5,8.95572036208965
你们这里,5,3.7333484882927936
你们那边,5,113.21001838235294
你们那里,11,9.212289648138706
你作什么,11,11.784279191128507
你先去罢,5,1263.3076923076924
你别哄我,6,8211.5
你到底是,7,1690.6029411764705
你到那里,5,55.483108108108105
你只放心,7,524.1382978723404
你只管说,7,3519.214285714286
你可知道,6,128.3046875
你听见了,10,529.7741935483871
你告诉我,5,1824.7777777777778
你在这里,18,79.14698795180723
你在那里,9,44.38648648648649
你好你怎,6,4479.0
你姊妹们,5,1589.3225806451612
你宝兄弟,6,1296.5526315789473
你宝姐姐,6,83.98125
你宝玉听,5,60.85597826086956
你宝玉道,5,28.71153846153846
你快去罢,5,1263.3076923076924
你怎么不,7,172.8736842105263
你怎么样,12,257.1674641148325
你放心我,5,9853.8
你是什么,6,30.938147566718996
你是那里,7,71.7012474012474
你有什么,10,67.0326530612245
你林妹妹,15,464.8018867924528
你珍大哥,5,9853.8
你的东西,5,226.0045871559633
你的意思,5,219.95089285714286
你瞧瞧我,5,3519.214285714286
你瞧瞧这,9,3519.214285714286
你知道我,9,78.08082408874802
你老人家,48,524.1382978723404
你袭人姐,7,3789.923076923077
你要什么,5,78.20476190476191
你说的是,7,4105.75
你说话呢,5,4105.75
你还不知,16,337.458904109589
你这么个,8,406.76160990712077
你这么大,6,270.7087912087912
你这会子,27,159.04626972740314
你这孩子,5,58.19631467044649
你这小蹄,5,9853.8
你那里知,10,3284.6
你难道不,7,631.6538461538462
使个眼色,7,7038.428571428572
使眼色与,5,4926.9
使眼色儿,5,4926.9
侍老太太,8,67.12397820163488
依我的主,8,3789.923076923077
依我说也,5,3789.923076923077
便不言语,9,966.0588235294117
便冷笑道,6,21.32857142857143
便出去了,7,317.86451612903227
便叫平儿,5,414.72222222222223
便叫袭人,6,143.71122994652407
便告诉了,6,929.6037735849056
便命人去,7,654.426944971537
便命人叫,5,1114.683257918552
便命麝月,5,315.01918158567776
便大哭起,6,2737.1666666666665
便将宝玉,5,234.61428571428573
便往贾母,5,234.61428571428573
便悄悄的,10,1005.4897959183673
便拿了一,6,236.87019230769232
便点头叹,5,9853.8
便站起来,9,55.56654135338346
便笑道你,5,4.673591348890153
便笑道我,8,7.886194477791117
便笑道这,5,6.109747023809524
便红了脸,6,2463.45
便说你们,7,136.85833333333332
便说我们,6,93.84571428571428
便说道你,22,67.91466165413534
便说道我,8,43.649169435215946
便说道这,9,54.14175824175824
便走上来,5,4479.0
便走过来,6,597.2
便起身告,5,9853.8
便轻轻的,5,4479.0
便问道你,11,99.25989010989011
俗语说的,25,1970.76
保家的道,5,1201.6829268292684
信以为真,5,9853.8
倒不好了,5,589.3421052631579
倒不好意,6,1679.625
倒也十分,7,2040.7278106508875
倒也罢了,6,264.4132379248658
倒了茶来,12,1970.76
倒吓了一,13,410.575
倒没意思,5,410.575
倒没有什,6,584.2173913043479
倘或老太,6,8211.5
倪家母女,7,7038.428571428572
做什么呢,11,744.4491758241758
做什么宝,7,535.5326086956521
做什么我,5,879.8035714285714
做什么的,5,1759.607142857143
停了一会,5,2052.875
儿一面说,9,559.875
儿也没有,5,273.71666666666664
儿也罢了,5,286.44767441860466
儿了袭人,6,263.47058823529414
儿冷笑道,6,22.62121212121212
儿凤姐儿,6,296.80120481927713
儿在一处,5,3284.6
儿如此说,5,782.047619047619
儿宝玉听,7,117.1477581521739
儿宝玉道,9,71.0610576923077
儿就是了,5,478.3398058252427
儿忙笑道,5,41.47222222222222
儿忙答应,5,326.28476821192055
儿怎么样,9,407.1818181818182
儿晚上我,5,9853.8
儿王夫人,6,52.02639915522703
儿笑道你,16,15.861885790172643
儿笑道奶,6,1048.276595744681
儿笑道我,11,11.500700280112046
儿笑道这,14,18.14409722222222
儿答应着,11,1026.4375
儿老太太,13,4.407129881925522
儿薛姨妈,7,178.5108695652174
儿说着便,7,290.30555555555554
儿说道你,5,16.37061403508772
儿这会子,5,300.4207317073171
儿道奶奶,5,31.104166666666668
入怡红院,7,879.8035714285714
兴儿回道,5,4926.9
兴兴头头,5,9853.8
再不敢了,8,6158.625
再作道理,6,4105.75
再来宝玉,5,180.0767543859649
写了一张,5,9853.8
冯紫英笑,6,1642.3
冯紫英道,24,1642.3
况且又是,5,9853.8
冷笑了两,5,1894.9615384615386
冷笑道你,25,84.60811924714933
冷笑道我,20,71.38365691104028
冷笑道这,8,35.394396551724135
几两银子,26,373.25
几个丫头,11,75.27208333333333
几个女人,5,285.12152777777777
几个媳妇,8,656.92
几个小丫,12,308.09171443460133
几个小厮,7,605.0578947368421
几个朋友,5,9853.8
几个老婆,6,1071.0652173913043
几千银子,5,513.21875
几句话便,6,4105.75
几岁年纪,5,1642.3
凤姐一一,5,85.83449477351917
凤姐一面,9,107.73104956268222
凤姐也不,7,85.83449477351917
凤姐便叫,5,794.6612903225806
凤姐儿一,6,85.83449477351917
凤姐儿也,6,6.173028733711995
凤姐儿便,6,85.83449477351917
凤姐儿凤,5,30.130259295499023
凤姐儿又,6,6.117079832802219
凤姐儿听,15,85.83449477351917
凤姐儿忙,8,11.586571814921513
凤姐儿来,5,85.83449477351917
凤姐儿的,8,85.83449477351917
凤姐儿笑,26,85.83449477351917
凤姐儿见,5,85.83449477351917
凤姐儿说,17,85.83449477351917
凤姐儿道,33,67.4413887506222
凤姐冷笑,7,85.83449477351917
凤姐凤姐,11,86.28546409807356
凤姐又道,7,85.83449477351917
凤姐只得,5,160.48534201954396
凤姐吃了,5,85.83449477351917
凤姐听了,68,78.87494114323383
凤姐听见,6,7.112089498376037
凤姐听说,11,85.83449477351917
凤姐命人,6,85.83449477351917
凤姐因见,7,100.75460122699387
凤姐宝玉,6,85.83449477351917
凤姐宝钗,6,125.0482233502538
凤姐忙笑,6,85.83449477351917
凤姐忙问,5,183.5655737704918
凤姐想了,5,85.83449477351917
凤姐点头,5,94.38505747126437
凤姐知道,5,85.83449477351917
凤姐笑道,119,80.42759746495103
凤姐答应,12,326.28476821192055
凤姐素日,6,307.93125
凤姐说道,5,85.83449477351917
凤姐连忙,5,211.4549356223176
凤姐道不,9,85.83449477351917
凤姐道你,32,85.83449477351917
凤姐道我,21,85.83449477351917
凤姐道这,14,85.83449477351917
凤姐那边,8,362.2720588235294
凭他怎么,9,5474.333333333333
出一个人,7,414.02521008403363
出了园门,6,2898.176470588235
出了房门,6,2898.176470588235
出了院门,5,2898.176470588235
出事来我,6,4479.0
出去了一,6,247.58291457286433
出去了不,5,114.89972014925372
出去了宝,5,55.708955223880594
出去了这,13,94.65006649918723
出去叫人,6,200.55223880597015
出去告诉,7,487.81188118811883
出去宝玉,8,152.3587166602242
出去贾政,5,414.02521008403363
出去这里,7,247.58291457286433
出去逛逛,5,9853.8
出来了贾,5,33.5437091503268
出来众人,6,106.10696338837042
出来到了,5,483.02941176470586
出来叫人,5,109.77941176470588
出来大家,12,58.549019607843135
出来如今,6,566.3103448275862
出来宝玉,13,44.70247068676717
出来我们,5,247.58291457286433
出来王夫,5,123.79145728643216
出来的我,5,483.02941176470586
出来的这,5,483.02941176470586
出来笑道,8,47.1586503948313
出来袭人,5,51.57977386934673
出来见了,5,25.96932321315623
出来迎接,6,8211.5
出来递与,6,2346.1428571428573
刁钻古怪,7,7038.428571428572
分解正文,108,436.0088495575221
分解正是,5,436.0088495575221
刘姥姥一,8,311.82911392405066
刘姥姥也,6,311.82911392405066
刘姥姥便,21,311.82911392405066
刘姥姥刘,5,311.82911392405066
刘姥姥只,7,311.82911392405066
刘姥姥听,12,311.82911392405066
刘姥姥因,5,311.82911392405066
刘姥姥带,5,311.82911392405066
刘姥姥忙,13,311.82911392405066
刘姥姥笑,15,311.82911392405066
刘姥姥见,6,311.82911392405066
刘姥姥说,5,311.82911392405066
刘姥姥道,50,311.82911392405066
刚说到这,6,3789.923076923077
刚说着只,7,335.81596884128527
别人不知,6,1048.276595744681
别人却是,11,1875.2906574394465
别在这里,5,33.38460496002168
别处去了,6,1048.276595744681
别委屈了,6,8211.5
别的丫头,5,134.39443535188215
别的姊妹,8,1048.276595744681
到了凤姐,5,9.84434942455243
到了怡红,9,1642.3
到了明日,6,912.3888888888889
到了次日,6,182.4777777777778
到了自己,6,674.917808219178
到了跟前,7,460.4579439252336
到了这里,9,17.9145523594053
到了那里,6,181.1360294117647
到园里去,6,1173.0714285714287
到底怎么,6,181.1360294117647
到底是什,8,242.1081081081081
到底是你,5,214.77332170880558
到底是怎,12,665.7972972972973
到底是那,6,204.86070686070687
到怡红院,15,879.8035714285714
到我这里,5,45.284007352941174
到林姑娘,7,185.92075471698112
到王夫人,21,52.02639915522703
到老太太,14,3.454910642731207
到自己房,20,1970.76
到贾母房,8,973.2148148148148
到贾母跟,7,1824.7777777777778
到贾母那,12,1824.7777777777778
到这个地,5,2463.45
到这步田,8,6158.625
到这里又,5,394.78365384615387
到这里只,5,513.21875
到这里忽,5,639.8571428571429
到这里来,20,418.9540816326531
到那里去,18,1173.0714285714287
劝了一回,5,436.0088495575221
劝道姑娘,5,378.9923076923077
动用之物,5,9853.8
勉强笑道,7,7038.428571428572
北静王府,7,4105.75
北静郡王,5,4105.75
十七八岁,5,9853.8
十两银子,30,373.25
十二个女,9,3284.6
十分欢喜,9,1508.234693877551
十分热闹,5,3284.6
千两银子,11,207.170871559633
千恩万谢,7,7038.428571428572
千金小姐,6,3079.3125
半新不旧,6,8211.5
半日不见,5,1824.7777777777778
半日回来,5,1824.7777777777778
半日笑道,6,1824.7777777777778
半晌说道,5,1824.7777777777778
南安太妃,7,7038.428571428572
南安郡王,5,4105.75
占良民妻,5,9853.8
卯正二刻,5,9853.8
却说凤姐,5,977.5595238095239
却说宝玉,11,496.29945054945057
却说贾政,5,617.406015037594
原不过是,7,895.8
原来就是,7,1173.0714285714287
原来是一,6,1407.6857142857143
原来是他,6,1173.0714285714287
原来是这,6,1173.0714285714287
原来袭人,5,244.38988095238096
原来这样,5,1173.0714285714287
去一面说,7,559.875
去不在话,10,1061.8318965517242
去不提且,6,1421.2211538461538
去也罢了,7,572.8953488372093
去了一回,5,70.91105354058722
去了一时,13,391.0238095238095
去了不在,14,285.8541234977207
去了不多,5,540.2302631578947
去了众人,16,19.672680991240547
去了你们,5,3.4291262406213896
去了凤姐,26,86.28546409807356
去了原来,7,15.164358264081256
去了咱们,6,16.71174176041608
去了回来,5,9.098614958448753
去了大家,6,8.271468144044322
去了宝玉,61,18.86622808394172
去了宝钗,11,38.209179357021995
去了平儿,11,27.80132348414897
去了探春,6,849.4655172413793
去了林黛,5,1824.7777777777778
去了王夫,10,156.40952380952382
去了紫鹃,11,794.6612903225806
去了袭人,12,8.758025093693988
去了要知,7,192.45703125
去了说着,12,121.05405405405405
去了贾母,11,66.38400293973542
去了贾琏,10,191.4102564102564
去了贾芸,5,1894.9615384615386
去了这里,65,53.2407607521072
去了麝月,8,835.0677966101695
去了黛玉,8,4.511709896751448
去众人不,5,1539.65625
去凤姐儿,9,121.41867469879519
去凤姐笑,7,248.83333333333334
去凤姐道,6,138.5257731958763
去刘姥姥,5,367.67910447761193
去告诉了,6,464.8018867924528
去告诉你,6,456.19444444444446
去呢宝玉,8,28.395072401123837
去回老太,7,275.24581005586595
去宝玉听,10,60.85597826086956
去宝玉笑,7,39.78807106598985
去宝玉道,19,54.551923076923075
去宝钗道,8,144.48387096774192
去就完了,6,381.4374193548387
去就是了,19,293.17601002192293
去就说我,6,216.7258064516129
去我也不,8,162.6039603960396
去林之孝,5,1201.6829268292684
去林黛玉,6,111.0495867768595
去王夫人,15,52.02639915522703
去的也有,6,995.3333333333334
去的宝玉,5,13.803160194990754
去罢凤姐,6,20.052503052503052
去罢宝玉,19,56.64816944024206
去罢紫鹃,5,794.6612903225806
去罢说着,12,81.8421926910299
去老太太,5,44.46660649819495
去薛姨妈,5,178.5108695652174
去袭人笑,6,849.4655172413793
去说着便,11,497.6666666666667
去这会子,6,150.21036585365854
去这里贾,6,1026.4375
去邢夫人,10,6.263618912012611
又不在家,5,397.3306451612903
又不好说,8,2463.45
又不知怎,7,907.5868421052631
又伤起心,5,9853.8
又向宝玉,6,103.07322175732217
又听见说,6,2737.1666666666665
又告诉他,6,2737.1666666666665
又哭起来,11,188.77011494252875
又嘱咐了,6,8211.5
又坐了一,6,236.87019230769232
又怎么了,6,2346.1428571428573
又悄悄的,13,1005.4897959183673
又想了一,6,236.87019230769232
又打发人,8,1296.5526315789473
又是一个,5,206.14644351464435
又是什么,15,23.604554600913474
又是伤心,5,1970.76
又有一副,7,7038.428571428572
又有两个,5,59.47489135683245
又有什么,7,7.635053463505346
又来了我,5,1201.6829268292684
又看了一,5,236.87019230769232
又笑道我,6,5.196969164234732
又笑道这,6,6.442076359832636
又见宝玉,5,9.28587583399299
又见平儿,5,456.19444444444446
又记挂着,5,9853.8
又说了一,14,78.95673076923077
又说了几,10,1368.5833333333333
又说什么,5,64.42076359832636
又说我有,6,541.4175824175824
又说道这,7,37.00064370775668
又都笑起,5,3789.923076923077
又问宝玉,7,75.9486897159216
又问道你,5,39.6435468297393
发了一回,6,436.0088495575221
发人去请,5,2142.1304347826085
发人来叫,5,2142.1304347826085
发人来说,6,535.5326086956521
发人来请,7,2142.1304347826085
发小丫头,8,44.49672612327839
发得了意,6,8211.5
受了委屈,7,7038.428571428572
口内说道,7,2239.5
口口声声,7,7038.428571428572
口里说着,8,2239.5
句话宝玉,6,1414.421052631579
句话没说,5,4479.0
只听外间,5,1539.65625
只听外面,9,692.8453125
只听宝玉,8,102.21784232365145
只听见说,5,427.6822916666667
只听里面,5,1539.65625
只好由他,5,9853.8
只得出来,8,38.0235384912213
只得回来,14,129.53352112676058
只得答应,14,326.28476821192055
只得罢了,19,153.31002292826727
只得说道,5,14.578352467747662
只得跟了,6,693.9295774647887
只得跟着,5,693.9295774647887
只怕他们,5,361.2096774193548
只怕老太,6,150.1340782122905
只是一件,9,1296.5526315789473
只是心里,8,324.4049382716049
只是没有,5,101.37654320987654
只是老爷,5,124.98477929984779
只有一个,17,120.34094827586208
只有宝玉,8,29.205097806757557
只有这个,5,94.38505747126437
只管告诉,9,487.81188118811883
只管坐着,5,579.635294117647
只管放心,11,461.24170212765955
只见上面,5,67.43635368190529
只见两个,9,102.21784232365145
只见写道,5,175.33451957295372
只见几个,12,40.46181220914317
只见凤姐,23,69.14736392482304
只见妙玉,7,175.33451957295372
只见宝玉,33,30.389088258382863
只见宝钗,23,102.71818346627991
只见小丫,7,487.81188118811883
只见平儿,8,25.97548438117833
只见晴雯,7,3079.3125
只见李纨,5,1970.76
只见林黛,7,1824.7777777777778
只见王夫,18,156.40952380952382
只见琥珀,5,3519.214285714286
只见秋纹,9,1824.7777777777778
只见紫鹃,10,794.6612903225806
只见薛蟠,6,4479.0
只见袭人,21,19.689972786267532
只见贾母,16,76.07643312101911
只见贾珍,5,173.6046511627907
只见贾琏,12,180.96969696969697
只见那边,5,362.2720588235294
只见鸳鸯,6,2898.176470588235
只见黛玉,17,102.21784232365145
叫丫头们,7,835.0677966101695
叫了一声,5,529.7741935483871
叫人出去,5,186.20181405895693
叫人带了,5,912.3888888888889
叫人怎么,6,205.14503816793894
叫人看着,5,1824.7777777777778
叫人笑话,6,684.2916666666666
叫他两个,5,47.01240458015267
叫他们来,5,384.9140625
叫他出去,8,201.09795918367348
叫他知道,5,376.09923664122135
叫他进来,17,220.47196630692287
叫做什么,9,54.5950504801773
叫小丫头,16,29.21159119543467
叫平儿来,5,4926.9
叫我怎么,9,241.77808069792803
叫王夫人,5,2.4047265769899067
叫老太太,8,4.099174241321214
可不是他,5,733.1696428571429
可不是我,11,736.3573369565217
可以不必,5,2463.45
可以不用,5,513.21875
可大好了,9,1296.5526315789473
可好不好,6,2052.875
可如何了,5,9853.8
可巧这日,6,3079.3125
可巧遇见,10,3079.3125
可怎么样,8,407.1818181818182
可怜见的,12,2737.1666666666665
可有什么,7,18.432098765432098
可知天下,5,9853.8
可笑不可,5,4479.0
史大姑娘,8,1894.9615384615386
史湘云笑,7,1368.5833333333333
史湘云道,11,1309.0797101449275
司棋的母,5,9853.8
叹了一口,8,416.6511627906977
叹了一声,9,268.2522686025408
叹了口气,5,1698.9310344827586
叹口气道,7,7038.428571428572
吃一大惊,6,8211.5
吃了一口,6,483.02941176470586
吃了一碗,6,1539.65625
吃了两杯,5,1970.76
吃了几杯,6,1970.76
吃了半碗,10,3079.3125
吃了晚饭,12,4105.75
吃了饭了,5,985.38
吃些东西,5,69.82568027210884
吃的东西,5,57.99081920903955
吃酒赌钱,6,8211.5
各自归房,5,2593.1052631578946
各自散了,8,2593.1052631578946
各自走开,6,4479.0
后事如何,5,3519.214285714286
后来听见,9,1970.76
后王夫人,6,15.120920716112533
后院子里,5,2593.1052631578946
向众人道,5,122.19494047619048
向凤姐道,6,507.92783505154637
向宝玉道,21,41.33305369127517
向宝钗道,8,219.21690767519465
向平儿道,7,507.92783505154637
向王夫人,12,9.000548045305079
向薛姨妈,8,178.5108695652174
向袭人道,7,49.46686746987952
向邢夫人,5,24.64435774309724
向黛玉道,5,31.87694099378882
吓了一大,6,947.4807692307693
吓了一跳,46,947.4807692307693
吓得宝玉,5,332.4493927125506
吩咐道你,6,8211.5
含泪说道,5,9853.8
听了一听,6,137.62290502793297
听了不免,7,2142.1304347826085
听了不觉,16,979.2596273291925
听了也不,10,34.49485402226423
听了低头,5,137.62290502793297
听了便不,6,137.62290502793297
听了便命,6,204.01242236024845
听了便知,6,50.20618206521739
听了便说,5,15.638966480446927
听了冷笑,10,28.671438547486034
听了半日,6,307.93125
听了又是,5,31.277932960893853
听了又气,5,424.73275862068965
听了只得,15,160.48534201954396
听了喜欢,6,1263.3076923076924
听了喜的,7,137.62290502793297
听了宝玉,5,1.6460200052117786
听了心下,11,266.7121062992126
听了心里,5,15.29143389199255
听了忙命,6,223.4421768707483
听了忙笑,6,27.524581005586594
听了忙问,9,173.076112412178
听了有理,5,2142.1304347826085
听了点头,21,38.02738165245516
听了笑道,48,71.8534317746787
听了诧异,7,4105.75
听了这些,10,95.83544057576347
听了这话,87,77.74800478850759
听了都笑,12,23.934418265727473
听了都说,5,24.57551875498803
听他的话,9,665.7972972972973
听到这里,11,65.29626506024097
听到那里,9,59.92175675675676
听外面一,5,9853.8
听如此说,29,782.047619047619
听宝玉在,5,3079.3125
听得明白,5,1539.65625
听王夫人,6,52.02639915522703
听见一个,6,8.848599137931034
听见了也,5,106.92057291666667
听见了这,8,27.1006600660066
听见人说,5,36.39849290780142
听见他们,5,27.592405913978496
听见外头,11,134.41443452380952
听见外面,6,102.64375
听见如此,7,566.3103448275862
听见宝玉,14,10.006615310963136
听见有人,12,228.09722222222223
听见王夫,5,156.40952380952382
听见紫鹃,5,794.6612903225806
听见老太,7,13.380004655493483
听见老爷,5,140.60787671232876
听见袭人,5,9.14828431372549
听见说是,5,171.07291666666666
听见贾母,9,156.90764331210192
听见这话,19,42.21279761904762
听见里头,5,342.1458333333333
听说便命,7,456.19444444444446
听说便回,5,1231.725
听说只得,13,145.5675
听说笑道,10,79.33816425120773
听说连忙,5,153.965625
吴新登家,7,7038.428571428572
呆了一呆,5,9853.8
告诉了一,7,241.51470588235293
告诉了他,27,241.51470588235293
告诉了宝,10,241.51470588235293
告诉了我,5,241.51470588235293
告诉了贾,7,241.51470588235293
告诉二奶,7,241.51470588235293
告诉他们,10,241.51470588235293
告诉他说,7,241.51470588235293
告诉他道,5,241.51470588235293
告诉你一,5,241.51470588235293
告诉你们,7,241.51470588235293
告诉你你,8,241.51470588235293
告诉你罢,6,127.1458064516129
告诉你老,5,113.52304147465438
告诉凤姐,8,241.51470588235293
告诉奶奶,5,241.51470588235293
告诉宝玉,11,241.51470588235293
告诉我们,13,241.51470588235293
告诉我我,10,241.51470588235293
告诉我说,10,241.51470588235293
告诉老太,10,241.51470588235293
告诉袭人,9,241.51470588235293
告诉贾政,7,241.51470588235293
告诉贾母,5,241.51470588235293
呜呜咽咽,12,4105.75
呢一语未,5,2463.45
呢一面说,9,359.91964285714283
呢众人道,5,183.15613382899627
呢凤姐儿,5,47.87116206762534
呢凤姐听,9,357.5975806451613
呢凤姐笑,9,227.04608294930875
呢凤姐道,8,131.07815098104422
呢刘姥姥,5,367.67910447761193
呢周瑞家,12,769.828125
呢宝玉听,22,64.03107277882798
呢宝玉忙,5,74.37952898550725
呢宝玉笑,18,48.931913484881925
呢宝玉道,40,54.92642140468227
呢宝钗道,7,60.46335904628331
呢平儿道,7,507.92783505154637
呢李纨道,5,2463.45
呢林之孝,6,1201.6829268292684
呢林黛玉,8,116.33766233766234
呢正说着,11,286.44767441860466
呢湘云道,6,2142.1304347826085
呢王夫人,24,52.02639915522703
呢老太太,8,1.5887332118730149
呢薛姨妈,11,178.5108695652174
呢袭人道,7,183.15613382899627
呢说着一,5,369.3328335832084
呢说着便,13,281.28985507246375
呢说着又,5,428.4260869565217
呢贾政听,7,422.6507352941176
呢贾政道,8,171.07291666666666
呢贾母听,5,176.9719827586207
呢贾母笑,5,93.3125
呢贾母道,12,175.9607142857143
呢贾琏听,5,1026.4375
呢贾琏道,6,267.76630434782606
呢黛玉笑,6,100.03857868020305
呢黛玉道,9,75.79846153846154
周瑞家的,167,281.53714285714284
周瑞的干,8,1296.5526315789473
命人请了,5,3079.3125
命凤姐儿,5,296.80120481927713
命小丫头,17,116.16823855755895
命小厮们,8,563.0742857142857
和二奶奶,12,29.959866220735787
和人说话,5,1048.276595744681
和他母亲,6,1449.0882352941176
和你好你,6,3519.214285714286
和你说话,8,599.0151975683891
和凤姐姐,5,357.0217391304348
和别人说,5,1048.276595744681
和姊妹们,5,1589.3225806451612
和姑娘们,8,807.688524590164
和姨太太,5,38.80671077504726
和尚道士,8,6158.625
和平儿说,5,2239.5
和我一样,5,2463.45
和林妹妹,5,232.4009433962264
和林姑娘,5,28.792075736325387
和王夫人,17,7.7613421550094515
和老太太,19,9.241707143703353
和薛姨妈,9,178.5108695652174
咕咕唧唧,8,6158.625
咕咚一声,5,2593.1052631578946
咕唧唧的,6,8211.5
咭咭呱呱,6,8211.5
咱们一处,5,985.38
咱们两个,21,127.62415196743555
咱们也不,5,58.16883116883117
咱们回去,5,407.1818181818182
咱们大家,6,222.099173553719
咱们如今,6,566.3103448275862
咱们娘儿,6,135.72727272727272
咱们家的,24,207.92263056092844
咱们家里,10,162.87272727272727
咱们这样,11,279.9375
咱们这里,14,129.55785123966942
咱们都是,8,407.1818181818182
咳嗽了一,6,4479.0
咳嗽起来,5,4479.0
哇的一声,7,2898.176470588235
哟了一声,9,864.3684210526316
哥儿姐儿,7,2593.1052631578946
哥哥嫂子,7,2593.1052631578946
哥哥的事,5,2593.1052631578946
哭了一回,6,100.61742682096664
哭了一场,15,1353.543956043956
哭了一夜,5,1894.9615384615386
哭得死去,5,4479.0
哭的死去,6,4479.0
哭起来了,7,228.09722222222223
哭起来宝,6,494.33779264214047
哭起来袭,5,1894.9615384615386
哭起来贾,8,1010.6461538461539
唧唧的说,5,9853.8
商议商议,6,8211.5
啐了一口,20,1145.7906976744187
善保家的,22,2239.5
喘吁吁的,9,5474.333333333333
喜不自禁,8,6158.625
喜之不尽,14,1759.607142857143
喜出望外,7,7038.428571428572
喜欢的了,5,2052.875
喜欢起来,7,1071.0652173913043
喜的眉开,5,9853.8
喝了一口,9,966.0588235294117
喝了两口,8,2142.1304347826085
喝了几杯,6,1970.76
嗤的一声,10,1932.1176470588234
嗤的一笑,5,3284.6
嗳哟一声,5,3519.214285714286
嗳哟了一,9,3519.214285714286
嗽了一声,5,432.1842105263158
嗽了两声,5,2463.45
嘁嘁喳喳,5,9853.8
